userId	geneSymbol	geneName	entrezgene	score	gLink
CG6405	CG6405	NA	34654	-5.16107570010645	https://www.ncbi.nlm.nih.gov/gene/?term=34654
CG6406	CG6406	NA	37019	0.554673988940852	https://www.ncbi.nlm.nih.gov/gene/?term=37019
CG6414	CG6414	NA	31352	-5.2826263160599	https://www.ncbi.nlm.nih.gov/gene/?term=31352
CG6418	CG6418	NA	39218	0.412092945030461	https://www.ncbi.nlm.nih.gov/gene/?term=39218
CG6420	CG6420	NA	43218	0.515726589252265	https://www.ncbi.nlm.nih.gov/gene/?term=43218
CG6431	CG6431	NA	34476	-5.3858218311316	https://www.ncbi.nlm.nih.gov/gene/?term=34476
CG6441	CG6441	NA	34029	-4.56032930886981	https://www.ncbi.nlm.nih.gov/gene/?term=34029
CG6462	CG6462	NA	38681	-3.61210769880257	https://www.ncbi.nlm.nih.gov/gene/?term=38681
CG6470	CG6470	NA	32840	-4.23396351190112	https://www.ncbi.nlm.nih.gov/gene/?term=32840
CG6472	CG6472	NA	36895	-4.32320364643952	https://www.ncbi.nlm.nih.gov/gene/?term=36895
CG6479	CG6479	NA	39930	0.745599843626423	https://www.ncbi.nlm.nih.gov/gene/?term=39930
CG6481	CG6481	NA	32843	-7.7500415172038	https://www.ncbi.nlm.nih.gov/gene/?term=32843
CG6495	CG6495	NA	34486	-1.17025846347713	https://www.ncbi.nlm.nih.gov/gene/?term=34486
CG6511	CG6511	NA	38997	-0.595458755815806	https://www.ncbi.nlm.nih.gov/gene/?term=38997
CG6527	CG6527	NA	39197	-5.62821625927632	https://www.ncbi.nlm.nih.gov/gene/?term=39197
CG6540	CG6540	NA	32851	0.724700025828507	https://www.ncbi.nlm.nih.gov/gene/?term=32851
CG6543	CG6543	NA	36536	0.527885118078266	https://www.ncbi.nlm.nih.gov/gene/?term=36536
CG6553	CG6553	NA	36537	-1.77316821189016	https://www.ncbi.nlm.nih.gov/gene/?term=36537
CG6574	CG6574	NA	41308	-1.45879495319973	https://www.ncbi.nlm.nih.gov/gene/?term=41308
CG6576	CG6576	NA	39003	-4.88230279959431	https://www.ncbi.nlm.nih.gov/gene/?term=39003
CG6592	CG6592	NA	38687	-3.05195091951112	https://www.ncbi.nlm.nih.gov/gene/?term=38687
CG6614	CG6614	NA	34583	-4.6253580068463	https://www.ncbi.nlm.nih.gov/gene/?term=34583
CG6628	CG6628	NA	39183	-3.96707416000305	https://www.ncbi.nlm.nih.gov/gene/?term=39183
CG6629	CG6629	NA	41324	-7.43467409748835	https://www.ncbi.nlm.nih.gov/gene/?term=41324
CG6652	CG6652	NA	39905	-3.94243749765361	https://www.ncbi.nlm.nih.gov/gene/?term=39905
CG6661	CG6661	NA	39556	-8.24356467938849	https://www.ncbi.nlm.nih.gov/gene/?term=39556
CG6664	CG6664	NA	39903	0.40078633274456	https://www.ncbi.nlm.nih.gov/gene/?term=39903
CG6675	CG6675	NA	35439	-1.81475769411497	https://www.ncbi.nlm.nih.gov/gene/?term=35439
CG6678	CG6678	NA	42581	-1.65291685135238	https://www.ncbi.nlm.nih.gov/gene/?term=42581
CG6688	CG6688	NA	42716	-3.42933177396864	https://www.ncbi.nlm.nih.gov/gene/?term=42716
CG6690	CG6690	NA	42582	-5.26639073295916	https://www.ncbi.nlm.nih.gov/gene/?term=42582
CG6693	CG6693	NA	41346	0.673661362041965	https://www.ncbi.nlm.nih.gov/gene/?term=41346
CG6696	CG6696	NA	32856	-4.05702076051736	https://www.ncbi.nlm.nih.gov/gene/?term=32856
CG6700	CG6700	NA	34496	0.447972364830381	https://www.ncbi.nlm.nih.gov/gene/?term=34496
CG6701	CG6701	NA	36550	0.678421197113148	https://www.ncbi.nlm.nih.gov/gene/?term=36550
CG6723	CG6723	NA	41368	-3.07172517468201	https://www.ncbi.nlm.nih.gov/gene/?term=41368
CG6738	CG6738	NA	42732	-4.20851551724165	https://www.ncbi.nlm.nih.gov/gene/?term=42732
CG6739	CG6739	NA	34037	-1.83457816336588	https://www.ncbi.nlm.nih.gov/gene/?term=34037
CG6753	CG6753	NA	41557	-4.11100834768459	https://www.ncbi.nlm.nih.gov/gene/?term=41557
CG6761	CG6761	NA	39134	-4.77130467505144	https://www.ncbi.nlm.nih.gov/gene/?term=39134
CG6763	CG6763	NA	42754	-3.22499086426707	https://www.ncbi.nlm.nih.gov/gene/?term=42754
CG6765	CG6765	NA	38971	-1.5468970540501	https://www.ncbi.nlm.nih.gov/gene/?term=38971
CG6766	CG6766	NA	34619	0.469545447343389	https://www.ncbi.nlm.nih.gov/gene/?term=34619
CG6770	CG6770	NA	34621	0.598115335177152	https://www.ncbi.nlm.nih.gov/gene/?term=34621
CG6785	CG6785	NA	34620	-2.59193925529155	https://www.ncbi.nlm.nih.gov/gene/?term=34620
CG6793	CG6793	NA	39369	-4.69863234140744	https://www.ncbi.nlm.nih.gov/gene/?term=39369
CG6808	CG6808	NA	41394	-1.43709321808894	https://www.ncbi.nlm.nih.gov/gene/?term=41394
CG6813	CG6813	NA	41396	-1.69533993641127	https://www.ncbi.nlm.nih.gov/gene/?term=41396
CG6834	CG6834	NA	41409	-0.965404711443035	https://www.ncbi.nlm.nih.gov/gene/?term=41409
CG6843	CG6843	NA	40062	0.635283551981833	https://www.ncbi.nlm.nih.gov/gene/?term=40062
CG6845	CG6845	NA	38019	-0.72918267658951	https://www.ncbi.nlm.nih.gov/gene/?term=38019
CG6847	CG6847	NA	32778	-1.48427243541223	https://www.ncbi.nlm.nih.gov/gene/?term=32778
CG6867	CG6867	NA	32782	-1.49278379289336	https://www.ncbi.nlm.nih.gov/gene/?term=32782
CG6873	CG6873	NA	32861	-8.08398970858865	https://www.ncbi.nlm.nih.gov/gene/?term=32861
CG6885	CG6885	NA	40041	-3.59473291187795	https://www.ncbi.nlm.nih.gov/gene/?term=40041
CG6888	CG6888	NA	39658	-7.48842893398327	https://www.ncbi.nlm.nih.gov/gene/?term=39658
CG6893	CG6893	NA	40038	-5.28761629317642	https://www.ncbi.nlm.nih.gov/gene/?term=40038
CG6901	CG6901	NA	41977	-2.02039682726714	https://www.ncbi.nlm.nih.gov/gene/?term=41977
CG6923	CG6923	NA	41420	0.464692742743703	https://www.ncbi.nlm.nih.gov/gene/?term=41420
CG6931	CG6931	NA	39363	-5.31679139372012	https://www.ncbi.nlm.nih.gov/gene/?term=39363
CG6938	CG6938	NA	39362	-4.3145227697497	https://www.ncbi.nlm.nih.gov/gene/?term=39362
CG6961	CG6961	NA	32869	0.672389237300584	https://www.ncbi.nlm.nih.gov/gene/?term=32869
CG6967	CG6967	NA	36922	0.768342377848957	https://www.ncbi.nlm.nih.gov/gene/?term=36922
CG6971	CG6971	NA	41440	-4.93478381578705	https://www.ncbi.nlm.nih.gov/gene/?term=41440
CG6978	CG6978	NA	31413	-4.35223136290022	https://www.ncbi.nlm.nih.gov/gene/?term=31413
CG6980	CG6980	NA	42955	-3.94355247810873	https://www.ncbi.nlm.nih.gov/gene/?term=42955
CG6996	CG6996	NA	40212	-4.94572108799759	https://www.ncbi.nlm.nih.gov/gene/?term=40212
CG7017	CG7017	NA	40213	-6.27846545837303	https://www.ncbi.nlm.nih.gov/gene/?term=40213
CG7024	CG7024	NA	31407	-3.44595024488954	https://www.ncbi.nlm.nih.gov/gene/?term=31407
CG7025	CG7025	NA	34042	-1.48760946998108	https://www.ncbi.nlm.nih.gov/gene/?term=34042
CG7028	CG7028	NA	38032	0.385085614296	https://www.ncbi.nlm.nih.gov/gene/?term=38032
CG7029	CG7029	NA	42703	0.516902241549016	https://www.ncbi.nlm.nih.gov/gene/?term=42703
CG7031	CG7031	NA	42704	-3.70040253009974	https://www.ncbi.nlm.nih.gov/gene/?term=42704
CG7058	CG7058	NA	32873	-2.83807044282658	https://www.ncbi.nlm.nih.gov/gene/?term=32873
CG7059	CG7059	NA	42626	-2.37493395908079	https://www.ncbi.nlm.nih.gov/gene/?term=42626
CG7069	CG7069	NA	42621	-1.55236179909335	https://www.ncbi.nlm.nih.gov/gene/?term=42621
CG7079	CG7079	NA	42488	-1.71501071230871	https://www.ncbi.nlm.nih.gov/gene/?term=42488
CG7094	CG7094	NA	35065	-5.02388691323728	https://www.ncbi.nlm.nih.gov/gene/?term=35065
CG7102	CG7102	NA	34079	-2.20007036595281	https://www.ncbi.nlm.nih.gov/gene/?term=34079
CG7115	CG7115	NA	34069	0.508960734797459	https://www.ncbi.nlm.nih.gov/gene/?term=34069
CG7126	CG7126	NA	42202	-7.84435151454122	https://www.ncbi.nlm.nih.gov/gene/?term=42202
CG7131	CG7131	NA	42197	-2.40634166102528	https://www.ncbi.nlm.nih.gov/gene/?term=42197
CG7135	CG7135	NA	32793	-3.06332292825437	https://www.ncbi.nlm.nih.gov/gene/?term=32793
CG7139	CG7139	NA	40448	0.458767063010562	https://www.ncbi.nlm.nih.gov/gene/?term=40448
CG7154	CG7154	NA	34062	0.584768884479921	https://www.ncbi.nlm.nih.gov/gene/?term=34062
CG7164	CG7164	NA	34061	-6.05139008229424	https://www.ncbi.nlm.nih.gov/gene/?term=34061
CG7166	CG7166	NA	40401	-2.43665416430934	https://www.ncbi.nlm.nih.gov/gene/?term=40401
CG7179	CG7179	NA	34059	-3.73812565779834	https://www.ncbi.nlm.nih.gov/gene/?term=34059
CG7182	CG7182	NA	38944	0.53903741630282	https://www.ncbi.nlm.nih.gov/gene/?term=38944
CG7185	CG7185	NA	38937	0.635189124929777	https://www.ncbi.nlm.nih.gov/gene/?term=38937
CG7191	CG7191	NA	34058	-1.95442220744724	https://www.ncbi.nlm.nih.gov/gene/?term=34058
CG7201	CG7201	NA	38929	-2.57541575138287	https://www.ncbi.nlm.nih.gov/gene/?term=38929
CG7202	CG7202	NA	40376	-6.39153346783505	https://www.ncbi.nlm.nih.gov/gene/?term=40376
CG7213	CG7213	NA	38924	-3.79445410764347	https://www.ncbi.nlm.nih.gov/gene/?term=38924
CG7222	CG7222	NA	36138	0.561322074841656	https://www.ncbi.nlm.nih.gov/gene/?term=36138
CG7227	CG7227	NA	34088	-3.19757857255958	https://www.ncbi.nlm.nih.gov/gene/?term=34088
CG7231	CG7231	NA	34086	-0.649175090430908	https://www.ncbi.nlm.nih.gov/gene/?term=34086
CG7236	CG7236	NA	33798	-3.27313984796754	https://www.ncbi.nlm.nih.gov/gene/?term=33798
CG7248	CG7248	NA	39356	-4.44561352968342	https://www.ncbi.nlm.nih.gov/gene/?term=39356
CG7252	CG7252	NA	39353	-4.95163581972621	https://www.ncbi.nlm.nih.gov/gene/?term=39353
CG7264	CG7264	NA	39339	-6.96074231933065	https://www.ncbi.nlm.nih.gov/gene/?term=39339
CG7276	CG7276	NA	39668	-6.62152269729213	https://www.ncbi.nlm.nih.gov/gene/?term=39668
CG7290	CG7290	NA	40211	-2.97678734491903	https://www.ncbi.nlm.nih.gov/gene/?term=40211
CG7295	CG7295	NA	33365	-7.44257635052219	https://www.ncbi.nlm.nih.gov/gene/?term=33365
CG7298	CG7298	NA	40210	2.87058244026527	https://www.ncbi.nlm.nih.gov/gene/?term=40210
CG7299	CG7299	NA	34468	-2.04571041870136	https://www.ncbi.nlm.nih.gov/gene/?term=34468
CG7304	CG7304	NA	39713	-4.69642868174878	https://www.ncbi.nlm.nih.gov/gene/?term=39713
CG7309	CG7309	NA	34509	-3.78621821036182	https://www.ncbi.nlm.nih.gov/gene/?term=34509
CG7311	CG7311	NA	34776	-4.31567623020152	https://www.ncbi.nlm.nih.gov/gene/?term=34776
CG7320	CG7320	NA	40010	-4.09092107161203	https://www.ncbi.nlm.nih.gov/gene/?term=40010
CG7329	CG7329	NA	34457	-6.64952376997915	https://www.ncbi.nlm.nih.gov/gene/?term=34457
CG7330	CG7330	NA	40007	-3.0450600218014	https://www.ncbi.nlm.nih.gov/gene/?term=40007
CG7332	CG7332	NA	32885	0.424731287367701	https://www.ncbi.nlm.nih.gov/gene/?term=32885
CG7333	CG7333	NA	42334	-5.8739471558483896	https://www.ncbi.nlm.nih.gov/gene/?term=42334
CG7335	CG7335	NA	40203	-6.64221876221831	https://www.ncbi.nlm.nih.gov/gene/?term=40203
CG7342	CG7342	NA	42335	-3.88152857250407	https://www.ncbi.nlm.nih.gov/gene/?term=42335
CG7352	CG7352	NA	40997	-1.97820715860519	https://www.ncbi.nlm.nih.gov/gene/?term=40997
CG7362	CG7362	NA	41787	-5.97443920485831	https://www.ncbi.nlm.nih.gov/gene/?term=41787
CG7365	CG7365	NA	40200	-2.68925229501201	https://www.ncbi.nlm.nih.gov/gene/?term=40200
CG7367	CG7367	NA	34094	-5.66982286769137	https://www.ncbi.nlm.nih.gov/gene/?term=34094
CG7368	CG7368	NA	39301	-2.07006337599858	https://www.ncbi.nlm.nih.gov/gene/?term=39301
CG7372	CG7372	NA	39697	0.752176111280972	https://www.ncbi.nlm.nih.gov/gene/?term=39697
CG7377	CG7377	NA	2768978	-6.42088376207367	https://www.ncbi.nlm.nih.gov/gene/?term=2768978
CG7379	CG7379	NA	42140	0.629162998421933	https://www.ncbi.nlm.nih.gov/gene/?term=42140
CG7384	CG7384	NA	34447	0.595787665513506	https://www.ncbi.nlm.nih.gov/gene/?term=34447
CG7387	CG7387	NA	38915	-5.0768628682302	https://www.ncbi.nlm.nih.gov/gene/?term=38915
CG7402	CG7402	NA	39994	-2.28320573771789	https://www.ncbi.nlm.nih.gov/gene/?term=39994
CG7406	CG7406	NA	32892	-3.9147880653221	https://www.ncbi.nlm.nih.gov/gene/?term=32892
CG7408	CG7408	NA	39991	-1.33598607159135	https://www.ncbi.nlm.nih.gov/gene/?term=39991
CG7423	CG7423	NA	32894	-7.84350008047403	https://www.ncbi.nlm.nih.gov/gene/?term=32894
CG7432	CG7432	NA	42347	-3.90395642430423	https://www.ncbi.nlm.nih.gov/gene/?term=42347
CG7453	CG7453	NA	32903	0.575711416331246	https://www.ncbi.nlm.nih.gov/gene/?term=32903
CG7460	CG7460	NA	39973	-1.00776036233961	https://www.ncbi.nlm.nih.gov/gene/?term=39973
CG7465	CG7465	NA	38553	-6.04690180227985	https://www.ncbi.nlm.nih.gov/gene/?term=38553
CG7492	CG7492	NA	38859	0.528508106463623	https://www.ncbi.nlm.nih.gov/gene/?term=38859
CG7509	CG7509	NA	38579	-3.3429314444372	https://www.ncbi.nlm.nih.gov/gene/?term=38579
CG7512	CG7512	NA	39289	-1.76847517749558	https://www.ncbi.nlm.nih.gov/gene/?term=39289
CG7514	CG7514	NA	38571	-5.08207863337674	https://www.ncbi.nlm.nih.gov/gene/?term=38571
CG7546	CG7546	NA	38844	0.570629478289499	https://www.ncbi.nlm.nih.gov/gene/?term=38844
CG7548	CG7548	NA	38843	-5.337175715918	https://www.ncbi.nlm.nih.gov/gene/?term=38843
CG7557	CG7557	NA	39278	-4.61018519081088	https://www.ncbi.nlm.nih.gov/gene/?term=39278
CG7568	CG7568	NA	43482	-3.25338231520263	https://www.ncbi.nlm.nih.gov/gene/?term=43482
CG7573	CG7573	NA	39272	-4.55112839235481	https://www.ncbi.nlm.nih.gov/gene/?term=39272
CG7579	CG7579	NA	39714	-5.63778670393435	https://www.ncbi.nlm.nih.gov/gene/?term=39714
CG7582	CG7582	NA	43492	-2.11395283867436	https://www.ncbi.nlm.nih.gov/gene/?term=43492
CG7587	CG7587	NA	42113	-5.07397617903143	https://www.ncbi.nlm.nih.gov/gene/?term=42113
CG7611	CG7611	NA	40386	0.498420582460405	https://www.ncbi.nlm.nih.gov/gene/?term=40386
CG7627	CG7627	NA	34148	0.44546757030401	https://www.ncbi.nlm.nih.gov/gene/?term=34148
CG7634	CG7634	NA	40394	-4.49637406795735	https://www.ncbi.nlm.nih.gov/gene/?term=40394
CG7650	CG7650	NA	39694	0.719939309224098	https://www.ncbi.nlm.nih.gov/gene/?term=39694
CG7653	CG7653	NA	34935	-4.75047271607694	https://www.ncbi.nlm.nih.gov/gene/?term=34935
CG7656	CG7656	NA	39691	0.426044016447251	https://www.ncbi.nlm.nih.gov/gene/?term=39691
CG7691	CG7691	NA	42228	-4.97270294827408	https://www.ncbi.nlm.nih.gov/gene/?term=42228
CG7707	CG7707	NA	39923	-7.37979121315852	https://www.ncbi.nlm.nih.gov/gene/?term=39923
CG7708	CG7708	NA	42245	-1.36652812260397	https://www.ncbi.nlm.nih.gov/gene/?term=42245
CG7714	CG7714	NA	42250	-3.46039025368988	https://www.ncbi.nlm.nih.gov/gene/?term=42250
CG7715	CG7715	NA	42251	-3.1657255936203	https://www.ncbi.nlm.nih.gov/gene/?term=42251
CG7716	CG7716	NA	38852	-3.16328394654954	https://www.ncbi.nlm.nih.gov/gene/?term=38852
CG7728	CG7728	NA	39904	0.35127895890406	https://www.ncbi.nlm.nih.gov/gene/?term=39904
CG7730	CG7730	NA	39908	0.793976973443924	https://www.ncbi.nlm.nih.gov/gene/?term=39908
CG7742	CG7742	NA	33750	-3.80061173483506	https://www.ncbi.nlm.nih.gov/gene/?term=33750
CG7744	CG7744	NA	37239	0.75913402065948	https://www.ncbi.nlm.nih.gov/gene/?term=37239
CG7745	CG7745	NA	36210	0.606423655965554	https://www.ncbi.nlm.nih.gov/gene/?term=36210
CG7755	CG7755	NA	36816	-5.54980287153996	https://www.ncbi.nlm.nih.gov/gene/?term=36816
CG7763	CG7763	NA	36235	-4.7529503908248	https://www.ncbi.nlm.nih.gov/gene/?term=36235
CG7766	CG7766	NA	31839	0.409782347753826	https://www.ncbi.nlm.nih.gov/gene/?term=31839
CG7768	CG7768	NA	39573	-1.12936551951755	https://www.ncbi.nlm.nih.gov/gene/?term=39573
CG7786	CG7786	NA	36802	-6.43241022848169	https://www.ncbi.nlm.nih.gov/gene/?term=36802
CG7794	CG7794	NA	42159	-4.58276303880054	https://www.ncbi.nlm.nih.gov/gene/?term=42159
CG7798	CG7798	NA	36798	-6.61727261049413	https://www.ncbi.nlm.nih.gov/gene/?term=36798
CG7804	CG7804	NA	39665	-4.28485212242124	https://www.ncbi.nlm.nih.gov/gene/?term=39665
CG7840	CG7840	NA	34136	0.651544834576629	https://www.ncbi.nlm.nih.gov/gene/?term=34136
CG7848	CG7848	NA	36839	-4.68654522364956	https://www.ncbi.nlm.nih.gov/gene/?term=36839
CG7856	CG7856	NA	35533	-5.20104290061602	https://www.ncbi.nlm.nih.gov/gene/?term=35533
CG7857	CG7857	NA	39671	0.77766350483792	https://www.ncbi.nlm.nih.gov/gene/?term=39671
CG7878	CG7878	NA	40959	0.469700880083385	https://www.ncbi.nlm.nih.gov/gene/?term=40959
CG7881	CG7881	NA	35521	-1.50847595541986	https://www.ncbi.nlm.nih.gov/gene/?term=35521
CG7886	CG7886	NA	41775	-4.25132959348363	https://www.ncbi.nlm.nih.gov/gene/?term=41775
CG7896	CG7896	NA	43552	-4.34457715726434	https://www.ncbi.nlm.nih.gov/gene/?term=43552
CG7903	CG7903	NA	43554	0.542529895634169	https://www.ncbi.nlm.nih.gov/gene/?term=43554
CG7906	CG7906	NA	39575	-5.62140349035074	https://www.ncbi.nlm.nih.gov/gene/?term=39575
CG7912	CG7912	NA	43561	-2.12528974185477	https://www.ncbi.nlm.nih.gov/gene/?term=43561
CG7927	CG7927	NA	38897	0.378023272659152	https://www.ncbi.nlm.nih.gov/gene/?term=38897
CG7943	CG7943	NA	43574	0.45555625828757	https://www.ncbi.nlm.nih.gov/gene/?term=43574
CG7963	CG7963	NA	41001	-4.01187254098455	https://www.ncbi.nlm.nih.gov/gene/?term=41001
CG7971	CG7971	NA	38206	0.510782044467603	https://www.ncbi.nlm.nih.gov/gene/?term=38206
CG7985	CG7985	NA	42178	-1.25005764668011	https://www.ncbi.nlm.nih.gov/gene/?term=42178
CG7990	CG7990	NA	32909	-1.45354909147201	https://www.ncbi.nlm.nih.gov/gene/?term=32909
CG7991	CG7991	NA	38214	-3.30292479827829	https://www.ncbi.nlm.nih.gov/gene/?term=38214
CG8008	CG8008	NA	35935	-1.80562482791971	https://www.ncbi.nlm.nih.gov/gene/?term=35935
CG8028	CG8028	NA	32923	-1.47771850581328	https://www.ncbi.nlm.nih.gov/gene/?term=32923
CG8036	CG8036	NA	41027	0.550215646207359	https://www.ncbi.nlm.nih.gov/gene/?term=41027
CG8046	CG8046	NA	35936	-3.37976932018618	https://www.ncbi.nlm.nih.gov/gene/?term=35936
CG8093	CG8093	NA	36686	-1.70384261966197	https://www.ncbi.nlm.nih.gov/gene/?term=36686
CG8100	CG8100	NA	39565	-4.29751854840514	https://www.ncbi.nlm.nih.gov/gene/?term=39565
CG8105	CG8105	NA	32496	-5.16753166419058	https://www.ncbi.nlm.nih.gov/gene/?term=32496
CG8108	CG8108	NA	39161	0.639612198178426	https://www.ncbi.nlm.nih.gov/gene/?term=39161
CG8117	CG8117	NA	32499	-6.86866442540676	https://www.ncbi.nlm.nih.gov/gene/?term=32499
CG8119	CG8119	NA	32500	-7.71192646799333	https://www.ncbi.nlm.nih.gov/gene/?term=32500
CG8138	CG8138	NA	41619	-4.55047048683948	https://www.ncbi.nlm.nih.gov/gene/?term=41619
CG8149	CG8149	NA	41137	0.491344872319773	https://www.ncbi.nlm.nih.gov/gene/?term=41137
CG8160	CG8160	NA	36701	-4.04191999261331	https://www.ncbi.nlm.nih.gov/gene/?term=36701
CG8170	CG8170	NA	35908	-1.88781041075324	https://www.ncbi.nlm.nih.gov/gene/?term=35908
CG8173	CG8173	NA	32753	0.781327274482268	https://www.ncbi.nlm.nih.gov/gene/?term=32753
CG8176	CG8176	NA	261329	0.51560832899551	https://www.ncbi.nlm.nih.gov/gene/?term=261329
CG8177	CG8177	NA	39147	0.440144227937444	https://www.ncbi.nlm.nih.gov/gene/?term=39147
CG8180	CG8180	NA	36713	0.860578199628614	https://www.ncbi.nlm.nih.gov/gene/?term=36713
CG8184	CG8184	NA	32510	0.4674417812639	https://www.ncbi.nlm.nih.gov/gene/?term=32510
CG8188	CG8188	NA	32751	0.726731172946325	https://www.ncbi.nlm.nih.gov/gene/?term=32751
CG8192	CG8192	NA	36723	-2.10227323876136	https://www.ncbi.nlm.nih.gov/gene/?term=36723
CG8209	CG8209	NA	38888	0.469729113033123	https://www.ncbi.nlm.nih.gov/gene/?term=38888
CG8219	CG8219	NA	38722	-5.49091933057687	https://www.ncbi.nlm.nih.gov/gene/?term=38722
CG8223	CG8223	NA	41045	0.944114056314517	https://www.ncbi.nlm.nih.gov/gene/?term=41045
CG8236	CG8236	NA	41047	-3.44306769159921	https://www.ncbi.nlm.nih.gov/gene/?term=41047
CG8248	CG8248	NA	35888	-3.76712805749177	https://www.ncbi.nlm.nih.gov/gene/?term=35888
CG8249	CG8249	NA	36742	-1.82129306852685	https://www.ncbi.nlm.nih.gov/gene/?term=36742
CG8260	CG8260	NA	32521	-5.07625413131108	https://www.ncbi.nlm.nih.gov/gene/?term=32521
CG8273	CG8273	NA	41159	0.592492150479637	https://www.ncbi.nlm.nih.gov/gene/?term=41159
CG8289	CG8289	NA	32741	0.497795346724769	https://www.ncbi.nlm.nih.gov/gene/?term=32741
CG8292	CG8292	NA	34125	-5.81191646817565	https://www.ncbi.nlm.nih.gov/gene/?term=34125
CG8349	CG8349	NA	34124	-5.26020371706334	https://www.ncbi.nlm.nih.gov/gene/?term=34124
CG8401	CG8401	NA	36770	-2.90601253012835	https://www.ncbi.nlm.nih.gov/gene/?term=36770
CG8405	CG8405	NA	36772	0.467960885806078	https://www.ncbi.nlm.nih.gov/gene/?term=36772
CG8407	CG8407	NA	36303	-3.19467920147914	https://www.ncbi.nlm.nih.gov/gene/?term=36303
CG8414	CG8414	NA	36774	0.481459189764919	https://www.ncbi.nlm.nih.gov/gene/?term=36774
CG8419	CG8419	NA	34118	-2.84588903640117	https://www.ncbi.nlm.nih.gov/gene/?term=34118
CG8435	CG8435	NA	36789	0.541666058307518	https://www.ncbi.nlm.nih.gov/gene/?term=36789
CG8483	CG8483	NA	41623	-2.61963756206916	https://www.ncbi.nlm.nih.gov/gene/?term=41623
CG8485	CG8485	NA	36579	0.604637965641247	https://www.ncbi.nlm.nih.gov/gene/?term=36579
CG8490	CG8490	NA	36338	0.750225529707228	https://www.ncbi.nlm.nih.gov/gene/?term=36338
CG8492	CG8492	NA	38866	-2.47604827928475	https://www.ncbi.nlm.nih.gov/gene/?term=38866
CG8500	CG8500	NA	41203	-1.20566327691907	https://www.ncbi.nlm.nih.gov/gene/?term=41203
CG8501	CG8501	NA	36347	-1.80791021499251	https://www.ncbi.nlm.nih.gov/gene/?term=36347
CG8507	CG8507	NA	41205	0.621337609188725	https://www.ncbi.nlm.nih.gov/gene/?term=41205
CG8508	CG8508	NA	41620	-4.45700860947782	https://www.ncbi.nlm.nih.gov/gene/?term=41620
CG8509	CG8509	NA	32535	-2.88035924059858	https://www.ncbi.nlm.nih.gov/gene/?term=32535
CG8516	CG8516	NA	41206	0.447586402574061	https://www.ncbi.nlm.nih.gov/gene/?term=41206
CG8519	CG8519	NA	38745	-1.32123791079776	https://www.ncbi.nlm.nih.gov/gene/?term=38745
CG8526	CG8526	NA	41208	-1.9077333776948	https://www.ncbi.nlm.nih.gov/gene/?term=41208
CG8534	CG8534	NA	41210	-3.77561511041553	https://www.ncbi.nlm.nih.gov/gene/?term=41210
CG8541	CG8541	NA	38838	-5.21575206783612	https://www.ncbi.nlm.nih.gov/gene/?term=38838
CG8545	CG8545	NA	36365	0.42854940340014003	https://www.ncbi.nlm.nih.gov/gene/?term=36365
CG8550	CG8550	NA	36366	-1.51911776732248	https://www.ncbi.nlm.nih.gov/gene/?term=36366
CG8563	CG8563	NA	38826	-2.92753684121402	https://www.ncbi.nlm.nih.gov/gene/?term=38826
CG8564	CG8564	NA	38825	-5.96414279750154	https://www.ncbi.nlm.nih.gov/gene/?term=38825
CG8565	CG8565	NA	32538	-4.45618237075515	https://www.ncbi.nlm.nih.gov/gene/?term=32538
CG8568	CG8568	NA	32728	-4.6676611146858	https://www.ncbi.nlm.nih.gov/gene/?term=32728
CG8584	CG8584	NA	35856	-5.2768015658189	https://www.ncbi.nlm.nih.gov/gene/?term=35856
CG8602	CG8602	NA	38808	0.52948175994177	https://www.ncbi.nlm.nih.gov/gene/?term=38808
CG8628	CG8628	NA	38783	1.01334812078837	https://www.ncbi.nlm.nih.gov/gene/?term=38783
CG8629	CG8629	NA	38781	-6.42454442473816	https://www.ncbi.nlm.nih.gov/gene/?term=38781
CG8630	CG8630	NA	41629	-1.57450011749824	https://www.ncbi.nlm.nih.gov/gene/?term=41629
CG8641	CG8641	NA	38771	-2.39715625674228	https://www.ncbi.nlm.nih.gov/gene/?term=38771
CG8642	CG8642	NA	35845	-5.81572319723357	https://www.ncbi.nlm.nih.gov/gene/?term=35845
CG8646	CG8646	NA	36394	-2.71466190652979	https://www.ncbi.nlm.nih.gov/gene/?term=36394
CG8664	CG8664	NA	32719	-2.67097855765546	https://www.ncbi.nlm.nih.gov/gene/?term=32719
CG8668	CG8668	NA	34107	0.588168388658222	https://www.ncbi.nlm.nih.gov/gene/?term=34107
CG8671	CG8671	NA	35400	0.45276562015349	https://www.ncbi.nlm.nih.gov/gene/?term=35400
CG8673	CG8673	NA	34105	-3.58964826423897	https://www.ncbi.nlm.nih.gov/gene/?term=34105
CG8677	CG8677	NA	35397	0.703412610979174	https://www.ncbi.nlm.nih.gov/gene/?term=35397
CG8679	CG8679	NA	35395	0.548436140354145	https://www.ncbi.nlm.nih.gov/gene/?term=35395
CG8708	CG8708	NA	35792	-1.72343699280369	https://www.ncbi.nlm.nih.gov/gene/?term=35792
CG8728	CG8728	NA	35748	0.51414343656365	https://www.ncbi.nlm.nih.gov/gene/?term=35748
CG8736	CG8736	NA	35841	-3.26937281737454	https://www.ncbi.nlm.nih.gov/gene/?term=35841
CG8750	CG8750	NA	50285	-5.76260600671087	https://www.ncbi.nlm.nih.gov/gene/?term=50285
